Locality,cc,id,Taxon,MaxAge,MinAge,Rotated Lat,Rotated Lon,Area
West Bengal,IN,2650,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
Andhra Pradesh,IN,2649,Exaeretodon,237.0,208.5,-31.6663,57.7156,1
Mendoza,AR,2648,Diademodon,237.0,227.0,-56.9276,-28.0576,1
Rio Grande do Sul,BR,2647,Prozostrodon,237.0,208.5,-49.4771,-10.0175,1
Rio Grande do Sul,BR,2646,Dinodontosaurus,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2645,Massetognathus,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2644,Chiniquodon,237.0,227.0,-49.4771,-10.0175,1
Rio Grande do Sul,BR,2643,Menadon,237.0,227.0,-49.4771,-10.0175,1
Rio Grande do Sul,BR,2642,Probainognathus,237.0,227.0,-49.4771,-10.0175,1
Rio Grande do Sul,BR,2641,Massetognathus,237.0,227.0,-49.4771,-10.0175,1
Rio Grande do Sul,BR,2640,Dinodontosaurus,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2639,Protuberum,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2638,Protuberum,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2637,Massetognathus,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2636,Chiniquodon,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2635,Dinodontosaurus,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2634,Stahleckeria,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2633,Stahleckeria,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2632,Dicynodon,242.0,237.0,-49.0435,-14.582,1
Madhya Pradesh,IN,2631,Gondwanadon,237.0,227.0,-30.8144,64.7603,1
Rio Grande do Sul,BR,2630,Chiniquodon,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2629,Traversodon,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2628,Chiniquodon,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2627,Chiniquodon,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2626,Traversodon,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2625,Exaeretodon,242.0,237.0,-49.0435,-14.582,1
Baden-Wurttemberg,DE,2624,Nanogomphodon,239.7,237.0,27.7242,17.4803,1
North Carolina,US,2623,Microconodon,227.0,208.5,1.3583,-22.8428,1
North Carolina,US,2622,Dromatherium,227.0,208.5,1.3583,-22.8428,1
Zambia,ZM,2619,Dolichuranus,247.2,242.0,-46.5586,19.7779,1
Zambia,ZM,2618,Diademodon,247.2,242.0,-46.5586,19.7779,1
Zambia,ZM,2617,Trirachodon,247.2,242.0,-46.5586,19.7779,1
Zambia,ZM,2614,Luangwa,247.2,242.0,-46.5586,19.7779,1
Zambia,ZM,2615,Luangwa,247.2,242.0,-46.5586,19.7779,1
Zambia,ZM,2616,Luangwa,247.2,242.0,-46.5586,19.7779,1
Zambia,ZM,2613,Sangusaurus,247.2,242.0,-46.5586,19.7779,1
Zambia,ZM,2612,Kannemeyeria,247.2,242.0,-46.5586,19.7779,1
Zambia,ZM,2611,Zambiasaurus,247.2,242.0,-46.5586,19.7779,1
North Carolina,US,2591,Boreogomphodon,227.0,208.5,1.3583,-22.8428,1
North Carolina,US,2590,Microconodon,227.0,208.5,1.3583,-22.8428,1
Eastern Cape,ZA,2582,Bauria,247.2,242.0,-61.3754,-6.6214,1
Toliara,MG,2581,Chiniquodon,242.0,227.0,-43.4206,36.3862,1
Toliara,MG,2580,Dadadon,242.0,227.0,-43.4206,36.3862,1
Shaanxi,CN,2579,Parakannemeyeria,247.2,242.0,40.8175,120.0152,1
Shaanxi,CN,2577,Shansiodon,247.2,242.0,40.8175,120.0152,1
Shaanxi,CN,2578,Shansiodon,247.2,242.0,40.8175,120.0152,1
Shaanxi,CN,2576,Sinognathus,247.2,242.0,40.8175,120.0152,1
Shaanxi,CN,2575,Sinokannemeyeria,247.2,242.0,40.8175,120.0152,1
Shaanxi,CN,2574,Parakannemeyeria,247.2,242.0,40.8175,120.0152,1
Shaanxi,CN,2573,Shansiodon,247.2,242.0,40.8175,120.0152,1
Shaanxi,CN,2572,Parakannemeyeria,247.2,242.0,40.8175,120.0152,1
Shaanxi,CN,2571,Sinokannemeyeria,247.2,242.0,40.8175,120.0152,1
Shaanxi,CN,2570,Shansiodon,247.2,242.0,40.8175,120.0152,1
Shaanxi,CN,2569,Parakannemeyeria,247.2,242.0,42.9789,121.7034,1
Shaanxi,CN,2568,Parakannemeyeria,247.2,242.0,42.9789,121.7034,1
Shaanxi,CN,2567,Parakannemeyeria,247.2,242.0,42.9789,121.7034,1
Shaanxi,CN,2566,Parakannemeyeria,247.2,242.0,42.9789,121.7034,1
Shaanxi,CN,2565,Shansiodon,247.2,242.0,40.8175,120.0152,1
Shaanxi,CN,2564,Sinokannemeyeria,247.2,242.0,40.8175,120.0152,1
Mendoza,AR,2563,Andescynodon,247.2,242.0,-49.5084,-37.0935,1
Mendoza,AR,2562,Andescynodon,247.2,242.0,-49.5084,-37.0935,1
Eastern Cape,ZA,2561,Bauria,247.2,242.0,-61.3754,-6.6214,1
Eastern Cape,ZA,2560,Bauria,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2559,Bauria,247.2,242.0,-61.3754,-6.6214,1
Eastern Cape,ZA,2558,Bauria,247.2,242.0,-61.3754,-6.6214,1
Eastern Cape,ZA,2557,Diademodon,247.2,242.0,-61.3754,-6.6214,1
Eastern Cape,ZA,2556,Bauria,247.2,242.0,-63.335,-9.9696,1
La Rioja,AR,2555,Chaliminia,227.0,208.5,-50.4972,-22.4201,1
Rio Grande do Sul,BR,2552,Brasilodon,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2553,Brasilodon,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2554,Brasilodon,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2546,Brasilitherium,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2547,Brasilitherium,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2548,Brasilitherium,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2549,Brasilitherium,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2550,Brasilitherium,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2551,Brasilitherium,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2539,Riograndia,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2540,Riograndia,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2541,Riograndia,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2542,Riograndia,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2543,Riograndia,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2544,Riograndia,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2545,Riograndia,227.0,208.5,-46.1164,-4.6554,1
Andhra Pradesh,IN,2538,Rechnisaurus,247.2,242.0,-39.8254,56.37,1
Andhra Pradesh,IN,2537,Wadiasaurus,247.2,242.0,-39.8254,56.37,1
Mendoza,AR,2536,Acratophorus,237.0,227.0,-56.9276,-28.0576,1
Mendoza,AR,2535,Cynognathus,237.0,227.0,-56.9276,-28.0576,1
Mendoza,AR,2532,Vinceria,247.2,242.0,-49.5084,-37.0935,1
Mendoza,AR,2533,Vinceria,247.2,242.0,-49.5084,-37.0935,1
Mendoza,AR,2534,Vinceria,247.2,242.0,-49.5084,-37.0935,1
Mendoza,AR,2531,Cromptodon,247.2,242.0,-49.5084,-37.0935,1
Mendoza,AR,2530,Acratophorus,242.0,227.0,-54.9764,-33.592,1
Madhya Pradesh,IN,2529,Tikitherium,237.0,227.0,-30.8144,64.7603,1
Eastern Cape,ZA,2525,Cricodon,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2526,Cricodon,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2527,Cricodon,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2528,Cricodon,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2524,Diademodon,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2523,Cynognathus,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2522,Diademodon,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2521,Cricodon,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2520,Cynognathus,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2519,Cynognathus,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2518,Cynognathus,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2517,Cynognathus,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2516,Bolotridon,247.2,242.0,-63.335,-9.9696,1
Iringa,TZ,2513,Cricodon,247.2,242.0,-46.5586,19.7779,1
Ruvuma,TZ,2512,Scalenodon,247.2,242.0,-46.5586,19.7779,1
Ruvuma,TZ,2511,Aleodon,247.2,242.0,-46.5586,19.7779,1
Ruvuma,TZ,2510,Scalenodon,247.2,242.0,-46.5586,19.7779,1
Eastern Cape,ZA,2509,Diademodon,247.2,242.0,-63.335,-9.9696,1
San Juan,AR,2508,Chiniquodon,237.0,227.0,-52.0012,-29.5316,1
Rio Grande do Sul,BR,2507,Dinodontosaurus,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2506,Dinodontosaurus,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2505,Dinodontosaurus,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2504,Dinodontosaurus,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2503,Chiniquodon,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2501,Chiniquodon,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2502,Chiniquodon,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2500,Irajatherium,227.0,208.5,-46.1164,-4.6554,1
La Rioja,AR,2499,Dinodontosaurus,242.0,237.0,-49.9808,-33.9335,1
La Rioja,AR,2498,Dinodontosaurus,242.0,237.0,-49.9808,-33.9335,1
La Rioja,AR,2497,Jachaleria,242.0,237.0,-49.9808,-33.9335,1
Free State,ZA,2485,Myosaurus,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2486,Myosaurus,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2487,Myosaurus,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2488,Myosaurus,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2489,Myosaurus,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2490,Myosaurus,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2491,Myosaurus,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2492,Myosaurus,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2493,Myosaurus,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2494,Myosaurus,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2483,Platycraniellus,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2484,Platycraniellus,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2482,Lystrosaurus,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2481,Lystrosaurus,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2480,Lystrosaurus,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2479,Ericiolacerta,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2478,Scaloposaurus,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2477,Galesaurus,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2476,Moschorhinus,251.902,247.2,-60.8084,-9.6701,1
Free State,ZA,2475,Lystrosaurus,251.902,247.2,-60.8084,-9.6701,1
Free State,ZA,2474,Lystrosaurus,251.902,247.2,-60.8084,-9.6701,1
Free State,ZA,2473,Thrinaxodon,251.902,247.2,-60.8084,-9.6701,1
Kwazulu-Natal,ZA,2472,Moschorhinus,251.902,247.2,-60.8807,-1.1886,1
Kwazulu-Natal,ZA,2471,Lystrosaurus,251.902,247.2,-60.8807,-1.1886,1
Kwazulu-Natal,ZA,2470,Lystrosaurus,251.902,247.2,-60.8807,-1.1886,1
Kwazulu-Natal,ZA,2469,Lystrosaurus,251.902,247.2,-60.8807,-1.1886,1
Rio Grande do Sul,BR,2468,Dinodontosaurus,242.0,237.0,-49.0435,-14.582,1
Eastern Cape,ZA,2467,Lystrosaurus,251.902,247.2,-60.8084,-9.6701,1
Eastern Cape,ZA,2466,Lystrosaurus,251.902,247.2,-60.8084,-9.6701,1
Eastern Cape,ZA,2465,Lystrosaurus,251.902,247.2,-60.8084,-9.6701,1
Free State,ZA,2464,Lystrosaurus,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2463,Lystrosaurus,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2459,Thrinaxodon,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2460,Thrinaxodon,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2461,Thrinaxodon,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2462,Thrinaxodon,251.902,247.2,-60.8807,-1.1886,1
KwaZulu-Natal,ZA,2458,Lystrosaurus,251.902,247.2,-60.8807,-1.1886,1
KwaZulu-Natal,ZA,2457,Lystrosaurus,251.902,247.2,-60.8807,-1.1886,1
KwaZulu-Natal,ZA,2456,Lystrosaurus,251.902,247.2,-60.8807,-1.1886,1
KwaZulu-Natal,ZA,2455,Moschorhinus,251.902,247.2,-60.8807,-1.1886,1
Free State,ZA,2454,Lystrosaurus,251.902,251.2,-60.8084,-9.6701,1
Free State,ZA,2453,Lystrosaurus,251.902,251.2,-60.8084,-9.6701,1
Free State,ZA,2452,Lystrosaurus,251.902,251.2,-60.8084,-9.6701,1
Free State,ZA,2451,Lystrosaurus,251.902,251.2,-60.8084,-9.6701,1
Free State,ZA,2450,Galesaurus,251.902,251.2,-60.8084,-9.6701,1
Eastern Cape,ZA,2449,Lystrosaurus,251.902,247.2,-62.6491,-13.244,1
Eastern Cape,ZA,2448,Lystrosaurus,251.902,247.2,-62.6491,-13.244,1
Eastern Cape,ZA,2447,Lystrosaurus,251.902,247.2,-62.6491,-13.244,1
Eastern Cape,ZA,2446,Regisaurus,251.902,247.2,-60.8084,-9.6701,1
Eastern Cape,ZA,2445,Lystrosaurus,251.902,247.2,-60.8084,-9.6701,1
Eastern Cape,ZA,2444,Lystrosaurus,251.902,247.2,-60.8084,-9.6701,1
Eastern Cape,ZA,2443,Lystrosaurus,251.902,247.2,-60.8084,-9.6701,1
Eastern Cape,ZA,2442,Lystrosaurus,251.902,247.2,-60.8084,-9.6701,1
Eastern Cape,ZA,2441,Olivierosuchus,251.902,247.2,-60.8084,-9.6701,1
Eastern Cape,ZA,2440,Scaloposaurus,251.902,247.2,-60.8084,-9.6701,1
Eastern Cape,ZA,2439,Galesaurus,251.902,247.2,-60.8084,-9.6701,1
Eastern Cape,ZA,2438,Thrinaxodon,251.902,247.2,-60.8084,-9.6701,1
Rio Grande do Sul,BR,2433,Riograndia,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2434,Riograndia,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2435,Riograndia,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2436,Riograndia,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2437,Riograndia,227.0,208.5,-46.1164,-4.6554,1
La Rioja,AR,2432,Chaliminia,227.0,208.5,-50.4972,-22.4201,1
San Juan,AR,2431,Jachaleria,227.0,208.5,-50.4972,-22.4201,1
Ruvuma,TZ,2430,Angonisaurus,247.2,242.0,-46.5586,19.7779,1
East Greenland,GL,2428,Haramiyavia,208.5,201.4,46.8713,-9.9743,1
East Greenland,GL,2429,Haramiyavia,208.5,201.4,46.8713,-9.9743,1
Northern Cape,ZA,2427,Tetracynodon,251.902,251.2,-60.8084,-9.6701,1
Northern Cape,ZA,2426,Lystrosaurus,251.902,251.2,-60.8084,-9.6701,1
Northern Cape,ZA,2425,Lystrosaurus,251.902,251.2,-60.8084,-9.6701,1
Eastern Cape,ZA,2424,Kannemeyeria,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2423,Bauria,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2422,Trirachodon,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2420,Kombuisia,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2421,Kombuisia,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2419,Kannemeyeria,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2418,Microgomphodon,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2417,Cynognathus,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2416,Diademodon,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2415,Kannemeyeria,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,ZA,2414,Cynognathus,247.2,242.0,-63.335,-9.9696,1
Lesotho,LS,2412,Scalenodontoides,227.0,201.4,-56.0316,14.4488,1
Lesotho,LS,2413,Scalenodontoides,227.0,201.4,-56.0316,14.4488,1
Eastern Cape,ZA,2409,Scalenodontoides,227.0,201.4,-58.4933,13.6424,1
Eastern Cape,ZA,2410,Scalenodontoides,227.0,201.4,-58.4933,13.6424,1
Eastern Cape,ZA,2411,Scalenodontoides,227.0,201.4,-58.4933,13.6424,1
Rio Grande do Sul,BR,2408,Chiniquodon,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2404,Jachaleria,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2405,Jachaleria,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2406,Jachaleria,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2407,Jachaleria,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2403,Riograndia,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2402,Luangwa,247.2,237.0,-47.4217,-18.3424,1
Rio Grande do Sul,BR,2401,Brasilitherium,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2400,Irajatherium,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2399,Minicynodon,227.0,208.5,-46.1164,-4.6554,1
Rio Grande do Sul,BR,2398,Tiarajudens,273.01,259.51,-51.76,-32.545,1
East Greenland,GL,2397,Mitredon,208.5,201.4,46.8713,-9.9743,1
Lesotho,LS,2396,Scalenodontoides,227.0,201.4,-56.0316,14.4488,1
North Carolina,US,2395,Boreogomphodon,237.0,227.0,-0.5164,-22.3104,1
Rhineland-Palatinate,DE,2394,Cryptovenator,303.7,293.52,13.1412,15.7725,1
Xinjiang,CN,2393,Lystrosaurus,251.902,251.2,61.2176,76.6687,1
Madhya Pradesh,IN,2392,Rewaconodon,237.0,227.0,-30.8144,64.7603,1
Marrakech,MA,2391,Moghreberia,237.0,201.4,5.2142,-4.8883,1
Belgium,BE,2390,Pseudotriconodon,208.5,201.4,37.5366,8.5285,1
Belgium,BE,2389,Gaumia,208.5,201.4,37.5366,8.5285,1
Belgium,BE,2388,Gaumia,208.5,201.4,37.5366,8.5285,1
Belgium,BE,2387,Lepagia,208.5,201.4,37.5366,8.5285,1
Lorraine,FR,2386,Brachyzostrodon,208.5,201.4,37.6253,13.0683,1
Lorraine,FR,2385,Brachyzostrodon,208.5,201.4,37.6253,13.0683,1
Lorraine,FR,2384,Brachyzostrodon,208.5,201.4,37.6253,13.0683,1
Belgium,BE,2383,Microscalenodon,208.5,201.4,37.5366,8.5285,1
Eastern Cape,ZA,2382,Emydops,259.51,254.14,-60.8508,-19.3342,1
Kansas,US,2381,Ianthodon,305.9,303.7,0.3973,-33.9668,1
Eastern Cape,ZA,2380,Pelanomodon,259.51,251.902,-63.1595,-14.725,1
Batken,KG,2379,Madysaurus,242.0,227.0,52.9442,61.5643,1
Western Cape,ZA,2378,Pristerodon,259.51,254.14,-60.8508,-19.3342,1
Western Cape,ZA,2377,Pristerodon,259.51,254.14,-60.8508,-19.3342,1
Eastern Cape,ZA,2376,Lystrosaurus,251.902,247.2,-62.6491,-13.244,1
Eastern Cape,ZA,2375,Lystrosaurus,251.902,247.2,-62.6491,-13.244,1
Free State,ZA,2374,Lystrosaurus,251.902,247.2,-60.8084,-9.6701,1
Free State,ZA,2373,Lystrosaurus,251.902,247.2,-60.8084,-9.6701,1
Free State,ZA,2372,Lystrosaurus,251.902,247.2,-60.8084,-9.6701,1
Free State,ZA,2371,Lystrosaurus,251.902,247.2,-60.8084,-9.6701,1
Eastern Cape,ZA,2370,Lystrosaurus,251.902,247.2,-62.6491,-13.244,1
Eastern Cape,ZA,2369,Lystrosaurus,251.902,247.2,-62.6491,-13.244,1
West Bengal,IN,2368,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2367,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
Rio Grande do Sul,BR,2366,Candelariodon,242.0,237.0,-49.0435,-14.582,1
Rio Grande do Sul,BR,2365,Massetognathus,242.0,237.0,-49.0435,-14.582,1
Eastern Cape,ZA,2364,Bauria,247.2,242.0,-61.3754,-6.6214,1
Eastern Cape,ZA,2362,Kannemeyeria,247.2,242.0,-61.3754,-6.6214,1
Eastern Cape,ZA,2363,Kannemeyeria,247.2,242.0,-61.3754,-6.6214,1
Eastern Cape,ZA,2361,Cynognathus,247.2,242.0,-61.3754,-6.6214,1
Eastern Cape,ZA,2360,Diademodon,247.2,242.0,-61.3754,-6.6214,1
Eastern Cape,ZA,2359,Trirachodon,247.2,242.0,-61.3754,-6.6214,1
Kirov,RU,2357,Australobarbarus,264.28,259.51,44.3876,33.3665,1
Kirov,RU,2358,Australobarbarus,264.28,259.51,44.3876,33.3665,1
Kirov,RU,2356,Australobarbarus,264.28,259.51,44.3876,33.3665,1
Kirov,RU,2341,Suminia,264.28,259.51,44.3876,33.3665,1
Kirov,RU,2342,Suminia,264.28,259.51,44.3876,33.3665,1
Kirov,RU,2343,Suminia,264.28,259.51,44.3876,33.3665,1
Kirov,RU,2344,Suminia,264.28,259.51,44.3876,33.3665,1
Kirov,RU,2345,Suminia,264.28,259.51,44.3876,33.3665,1
Kirov,RU,2346,Suminia,264.28,259.51,44.3876,33.3665,1
Kirov,RU,2347,Suminia,264.28,259.51,44.3876,33.3665,1
Kirov,RU,2348,Suminia,264.28,259.51,44.3876,33.3665,1
Kirov,RU,2349,Suminia,264.28,259.51,44.3876,33.3665,1
Kirov,RU,2350,Suminia,264.28,259.51,44.3876,33.3665,1
Kirov,RU,2351,Suminia,264.28,259.51,44.3876,33.3665,1
Kirov,RU,2352,Suminia,264.28,259.51,44.3876,33.3665,1
Kirov,RU,2353,Suminia,264.28,259.51,44.3876,33.3665,1
Kirov,RU,2354,Suminia,264.28,259.51,44.3876,33.3665,1
Kirov,RU,2355,Suminia,264.28,259.51,44.3876,33.3665,1
Kirov,RU,2340,Delectosaurus,259.51,256.8,45.6515,30.3146,1
Kirov,RU,2339,Vivaxosaurus,259.51,256.8,45.6515,30.3146,1
England,UK,2338,Thomasia,208.5,201.4,34.0586,4.4792,1
England,UK,2337,Thomasia,208.5,201.4,34.0586,4.4792,1
England,UK,2336,Thomasia,208.5,201.4,34.0586,4.4792,1
Baden-Wurttemberg,DE,2335,Thomasia,208.5,201.4,37.6253,13.0683,1
England,UK,2334,Thomasia,208.5,201.4,34.0586,4.4792,1
Northern Cape,ZA,2332,Galechirus,264.28,259.51,-62.7516,-22.8072,1
Northern Cape,ZA,2333,Galechirus,264.28,259.51,-62.7516,-22.8072,1
Thuringia,DE,2331,Tambacarnifex,290.1,283.5,15.5589,17.6663,1
England,UK,2330,Kuehneotherium,208.5,201.4,35.9688,2.1884,1
Lorraine,FR,2329,Woutersia,208.5,201.4,37.6253,13.0683,1
Lorraine,FR,2328,Woutersia,208.5,201.4,37.6253,13.0683,1
Belgium,BE,2327,Thomasia,208.5,201.4,37.5366,8.5285,1
Baden-Wurttemberg,DE,2326,Thomasia,208.5,201.4,37.6253,13.0683,1
Baden-Wurttemberg,DE,2325,Thomasia,208.5,201.4,37.6253,13.0683,1
Rio Grande do Sul,BR,2324,Exaeretodon,237.0,208.5,-49.4771,-10.0175,1
Ruvuma,TZ,2323,Procynosuchus,259.51,254.14,-47.7841,17.7482,1
Ruvuma,TZ,2322,Theriognathus,259.51,254.14,-47.7841,17.7482,1
Ruvuma,TZ,2321,Dicynodon,259.51,254.14,-47.7841,17.7482,1
Ruvuma,TZ,2320,Platypodosaurus,259.51,254.14,-47.7841,17.7482,1
Ruvuma,TZ,2319,Dicynodontoides,259.51,254.14,-47.7841,17.7482,1
Ruvuma,TZ,2318,Endothiodon,259.51,254.14,-47.7841,17.7482,1
Ruvuma,TZ,2317,Rhachiocephalus,259.51,254.14,-47.7841,17.7482,1
West Bengal,IN,2316,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2315,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2314,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2313,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2312,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2311,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2310,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2307,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2308,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2309,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2306,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2305,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2295,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2296,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2297,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2298,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2299,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2300,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2301,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2302,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2303,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2304,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2294,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2293,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
West Bengal,IN,2292,Lystrosaurus,251.902,248.9,-45.4946,64.2439,1
