id,occurrence_no,occurrence_no_AF,Rotated latitude,genus,age_max,age_min,Epoch,range
629,923087,923087,-50.49719,Hemiprotosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
630,923088,923088,-50.49719,Pseudhesperosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
631,923089,923089,-50.49719,Palaeochersis,227.0,208.5,Late Triassic,"(227.0, 208.5)"
632,923089,923089,-50.49719,Palaeochersis,227.0,208.5,Late Triassic,"(227.0, 208.5)"
633,923089,923089,-50.49719,Palaeochersis,227.0,208.5,Late Triassic,"(227.0, 208.5)"
634,923090,923090,-50.49719,Fasolasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
635,923092,923092,-50.49719,Neoaetosauroides,227.0,208.5,Late Triassic,"(227.0, 208.5)"
636,923093,923093,-50.49719,Neoaetosauroides,227.0,208.5,Late Triassic,"(227.0, 208.5)"
637,923093,923093,-50.49719,Neoaetosauroides,227.0,208.5,Late Triassic,"(227.0, 208.5)"
638,923094,923094,-50.49719,Neoaetosauroides,227.0,208.5,Late Triassic,"(227.0, 208.5)"
639,923095,923095,-50.49719,Neoaetosauroides,227.0,208.5,Late Triassic,"(227.0, 208.5)"
640,923096,923096,-50.49719,Neoaetosauroides,227.0,208.5,Late Triassic,"(227.0, 208.5)"
641,924734,924734,30.98263,Mystriosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
642,924735,924735,30.98263,Mystriosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
643,924736,924736,30.98263,Mystriosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
644,924737,924737,30.98263,Mystriosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
645,924739,924739,32.59323,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
646,924740,924740,32.59323,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
647,924743,924743,6.739012,Rutiodon,227.0,208.5,Late Triassic,"(227.0, 208.5)"
648,924747,924747,32.59323,Paratypothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
649,929818,929818,32.59323,Paratypothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
650,930806,930806,-46.11636,Faxinalipterus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
651,930806,930806,-46.11636,Faxinalipterus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
652,930809,930809,-46.11636,Cargninia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
653,930836,930836,35.99011,Mystriosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
654,930837,930837,35.99011,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
655,930849,930849,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
656,930990,930990,30.6753,Proganochelys,227.0,208.5,Late Triassic,"(227.0, 208.5)"
657,931088,931088,30.6753,Proganochelys,227.0,208.5,Late Triassic,"(227.0, 208.5)"
658,931095,931095,30.6753,Proganochelys,227.0,208.5,Late Triassic,"(227.0, 208.5)"
659,933495,933495,12.74718,Rutiodon,227.0,208.5,Late Triassic,"(227.0, 208.5)"
660,933496,933496,26.04535,Sikannisuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
661,933499,933499,26.04535,Sikannisuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
662,933502,933502,26.04535,Sikannisuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
663,933505,933505,26.04535,Sikannisuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
664,934039,934039,1.358284,Rutiodon,227.0,208.5,Late Triassic,"(227.0, 208.5)"
665,934229,934229,1.353064,Smilosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
666,939490,939490,4.111155,Poposaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
667,1066207,1066207,-25.48265,Nambalia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
668,1066207,1066207,-25.48265,Nambalia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
669,1066207,1066207,-25.48265,Nambalia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
670,1066208,1066208,-25.48265,Jaklapallisaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
671,1079734,1079734,1.358284,Crosbysaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
672,1079735,1079735,1.358284,Revueltosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
673,1083465,1083465,1.353064,Rugarhynchos,227.0,208.5,Late Triassic,"(227.0, 208.5)"
674,1084250,1084250,1.353064,Tecovasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
675,1084251,1084251,1.353064,Tecovasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
676,1084252,1084252,1.353064,Tecovasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
677,1084253,1084253,1.353064,Tecovasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
678,1084254,1084254,1.353064,Tecovasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
679,1099822,1099822,30.98263,Proganochelys,227.0,208.5,Late Triassic,"(227.0, 208.5)"
680,1099826,1099826,30.98263,Proganochelys,227.0,208.5,Late Triassic,"(227.0, 208.5)"
681,1099834,1099834,34.47747,Proterochersis,227.0,208.5,Late Triassic,"(227.0, 208.5)"
682,1099923,1099923,32.59323,Proterochersis,227.0,208.5,Late Triassic,"(227.0, 208.5)"
683,1099924,1099924,34.47747,Proterochersis,227.0,208.5,Late Triassic,"(227.0, 208.5)"
684,1099927,1099927,32.59323,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
685,1100182,1100182,34.47747,Paratypothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
686,1100184,1100184,34.47747,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
687,1100185,1100185,34.47747,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
688,1100202,1100202,32.59323,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
689,1100203,1100203,30.98263,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
690,1100204,1100204,30.98263,Paratypothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
691,1100205,1100205,32.59323,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
692,1100206,1100206,30.98263,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
693,1104047,1104047,34.47747,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
694,1107323,1107323,38.38995,Velocipes,227.0,208.5,Late Triassic,"(227.0, 208.5)"
695,1107325,1107325,32.59323,Tanystropheus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
696,1112358,1112358,-50.49719,Coloradisaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
697,1116574,1116574,1.353064,Poposaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
698,1116575,1116575,1.353064,Shuvosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
699,1116576,1116576,1.353064,Postosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
700,1116584,1116584,1.353064,Rutiodon,227.0,208.5,Late Triassic,"(227.0, 208.5)"
701,1116585,1116585,1.353064,Hesperosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
702,1139540,1139540,-65.49458,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
703,1139540,1139540,-65.49458,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
704,1139540,1139540,-65.49458,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
705,1139540,1139540,-65.49458,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
706,1237442,1237442,6.739012,Rutiodon,227.0,208.5,Late Triassic,"(227.0, 208.5)"
707,1315237,1315237,-52.85442,Sphenotitan,227.0,208.5,Late Triassic,"(227.0, 208.5)"
708,1330178,1330178,1.353064,Calyptosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
709,1330181,1330181,1.357201,Typothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
710,1332865,1332865,1.357201,Typothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
711,1334449,1334449,34.47747,Proterochersis,227.0,208.5,Late Triassic,"(227.0, 208.5)"
712,1347726,1347726,6.340519,Stenomyti,227.0,208.5,Late Triassic,"(227.0, 208.5)"
713,1347767,1347767,3.836582,Vivaron,227.0,208.5,Late Triassic,"(227.0, 208.5)"
714,1347768,1347768,3.836582,Vivaron,227.0,208.5,Late Triassic,"(227.0, 208.5)"
715,1347795,1347795,-52.85442,Dromomeron,227.0,208.5,Late Triassic,"(227.0, 208.5)"
716,1347822,1347822,-52.85442,Waluchelys,227.0,208.5,Late Triassic,"(227.0, 208.5)"
717,1347823,1347823,-52.85442,Sphenotitan,227.0,208.5,Late Triassic,"(227.0, 208.5)"
718,1347824,1347824,-52.85442,Sphenotitan,227.0,208.5,Late Triassic,"(227.0, 208.5)"
719,1347830,1347830,-52.85442,Lucianovenator,227.0,208.5,Late Triassic,"(227.0, 208.5)"
720,1347835,1347835,1.353064,Scutarx,227.0,208.5,Late Triassic,"(227.0, 208.5)"
721,1347836,1347836,1.353064,Scutarx,227.0,208.5,Late Triassic,"(227.0, 208.5)"
722,1356672,1356672,3.836582,Coelophysis,227.0,208.5,Late Triassic,"(227.0, 208.5)"
723,1371708,1371708,6.739012,Tanytrachelos,227.0,208.5,Late Triassic,"(227.0, 208.5)"
724,1371944,1371944,6.739012,Tanytrachelos,227.0,208.5,Late Triassic,"(227.0, 208.5)"
725,1371949,1371949,6.739012,Tanytrachelos,227.0,208.5,Late Triassic,"(227.0, 208.5)"
726,1394218,1394218,1.353064,Smilosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
727,1400945,1400945,1.357201,Heterodontichnites,227.0,208.5,Late Triassic,"(227.0, 208.5)"
728,1406956,1406956,-1.470099,Coahomasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
729,1408749,1408749,30.98263,Deltadectes,227.0,208.5,Late Triassic,"(227.0, 208.5)"
730,1408750,1408750,30.98263,Diphydontosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
731,1415672,1415672,1.353064,Machaeroprosopus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
732,1417820,1417820,3.836582,Drepanosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
733,1417821,1417821,-1.470099,Dromomeron,227.0,208.5,Late Triassic,"(227.0, 208.5)"
734,1417822,1417822,1.019337,Dromomeron,227.0,208.5,Late Triassic,"(227.0, 208.5)"
735,1417823,1417823,1.019337,Dromomeron,227.0,208.5,Late Triassic,"(227.0, 208.5)"
736,1417826,1417826,-1.470099,Dromomeron,227.0,208.5,Late Triassic,"(227.0, 208.5)"
737,1417827,1417827,-1.470099,Dromomeron,227.0,208.5,Late Triassic,"(227.0, 208.5)"
738,1418638,1418638,1.357201,Machaeroprosopus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
739,1418639,1418639,-1.470099,Machaeroprosopus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
740,1418643,1418643,-1.470099,Postosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
741,1418644,1418644,-1.470099,Shuvosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
742,1418646,1418646,1.357201,Machaeroprosopus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
743,1418647,1418647,1.357201,Machaeroprosopus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
744,1419050,1419050,-1.470099,Lepidus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
745,1419097,1419097,1.353064,Palacrodon,227.0,208.5,Late Triassic,"(227.0, 208.5)"
746,1419098,1419098,1.353064,Palacrodon,227.0,208.5,Late Triassic,"(227.0, 208.5)"
747,1419529,1419529,-1.470099,Spinosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
748,1419785,1419785,20.34746,Sclerostropheus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
749,1421955,1421955,-52.85442,Ingentia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
750,1423604,1423604,-46.11636,Macrocollum,227.0,208.5,Late Triassic,"(227.0, 208.5)"
751,1435841,1435841,-50.49719,Coloradisuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
752,1439335,1439335,-1.470099,Soumyasaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
753,1456627,1456627,30.98263,Notatesseraeraptor,227.0,208.5,Late Triassic,"(227.0, 208.5)"
754,1456852,1456852,-46.11636,Nhandumirim,227.0,208.5,Late Triassic,"(227.0, 208.5)"
755,1472197,1472197,1.353064,Revueltosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
756,1487831,1487831,1.353064,Ancistronychus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
757,1499983,1499983,-46.11636,Lanceirosphenodon,227.0,208.5,Late Triassic,"(227.0, 208.5)"
758,1514433,1514433,30.98263,Schleitheimia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
759,1545883,1545883,1.353064,Trilophosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
760,1546409,1546409,1.353064,Acaenasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
761,1546421,1546421,1.353064,Skybalonyx,227.0,208.5,Late Triassic,"(227.0, 208.5)"
762,1546483,1546483,1.353064,Acaenasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
763,1546783,1546783,1.353064,Typothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
764,1546807,1546807,-1.470099,Malerisaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
765,1546809,1546809,-1.470099,Trilophosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
766,1546810,1546810,-1.470099,Trilophosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
767,1546811,1546811,-1.470099,Trilophosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
768,1546812,1546812,-1.470099,Parasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
769,1546814,1546814,-1.470099,Stagonolepis,227.0,208.5,Late Triassic,"(227.0, 208.5)"
770,1546818,1546818,-1.470099,Revueltosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
771,1546822,1546822,-1.470099,Dromomeron,227.0,208.5,Late Triassic,"(227.0, 208.5)"
772,1546823,1546823,-1.470099,Doswellia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
773,1546824,1546824,-1.470099,Parasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
774,1546825,1546825,-1.470099,Wannia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
775,1546911,1546911,-1.470099,Typothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
776,1546915,1546915,-1.470099,Typothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
777,1546918,1546918,-1.470099,Machaeroprosopus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
778,1546937,1546937,-1.470099,Scutarx,227.0,208.5,Late Triassic,"(227.0, 208.5)"
779,1546940,1546940,-1.470099,Malerisaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
780,1546943,1546943,-1.470099,Rioarribasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
781,1546947,1546947,-1.470099,Machaeroprosopus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
782,1546948,1546948,-1.470099,Typothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
783,1546951,1546951,-1.470099,Typothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
784,1546968,1546968,-1.470099,Wannia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
785,1549937,1549937,-25.48265,Kranosaura,227.0,208.5,Late Triassic,"(227.0, 208.5)"
786,1554599,1554599,38.38995,Kocurypelta,227.0,208.5,Late Triassic,"(227.0, 208.5)"
787,1554602,1554602,38.38995,Proterochersis,227.0,208.5,Late Triassic,"(227.0, 208.5)"
788,1555177,1555177,-50.49719,Powellvenator,227.0,208.5,Late Triassic,"(227.0, 208.5)"
789,1558115,1558115,3.837634,Grallator,227.0,208.5,Late Triassic,"(227.0, 208.5)"
790,1559619,1559619,30.98263,Clevosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
791,1565715,1565715,1.353064,Syntomiprosopus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
792,1574196,1574196,1.357201,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
793,1578530,1578530,-46.11636,Guaibasaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
794,1578530,1578530,-46.11636,Guaibasaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
795,1578928,1578928,1.353064,Hesperosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
796,1579639,1579639,3.836582,Typothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
797,1579641,1579641,3.836582,Chindesaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
798,1580066,1580066,1.357201,Revueltosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
799,1580212,1580212,-1.470099,Calyptosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
800,1581446,1581446,1.353064,Doswellia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
801,1581447,1581447,1.353064,Desmatosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
802,1581449,1581449,1.353064,Acaenasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
803,1581453,1581453,1.353064,Crosbysaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
804,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
805,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
806,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
807,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
808,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
809,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
810,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
811,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
812,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
813,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
814,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
815,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
816,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
817,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
818,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
819,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
820,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
821,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
822,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
823,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
824,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
825,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
826,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
827,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
828,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
829,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
830,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
831,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
832,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
833,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
834,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
835,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
836,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
837,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
838,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
839,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
840,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
841,1586160,1586160,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
842,1589317,1589317,1.357201,Paratypothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
843,1593261,1593261,-46.11636,Maehary,227.0,208.5,Late Triassic,"(227.0, 208.5)"
844,1598305,1598305,-46.11636,Microsphenodon,227.0,208.5,Late Triassic,"(227.0, 208.5)"
845,1610810,1610810,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
846,1610811,1610811,30.98263,Proganochelys,227.0,208.5,Late Triassic,"(227.0, 208.5)"
847,1611321,1611321,1.358284,Rutiodon,227.0,208.5,Late Triassic,"(227.0, 208.5)"
848,1611324,1611324,3.837634,Apatopus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
849,1611391,1611391,6.739012,Tanytrachelos,227.0,208.5,Late Triassic,"(227.0, 208.5)"
850,1611396,1611396,6.739012,Apatopus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
851,1616704,1616704,30.98263,Tuebingosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
852,1624400,1624400,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
853,1624401,1624401,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
854,1637389,1637389,-46.11636,Macrocollum,227.0,208.5,Late Triassic,"(227.0, 208.5)"
855,1659629,1659629,1.357201,Unguinychus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
856,1660033,1660033,-1.470099,Garzapelta,227.0,208.5,Late Triassic,"(227.0, 208.5)"
857,N1,N1,-46.11636,Aetosauroides,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
858,N2,N2,-46.11636,Aetosauroides,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
859,N3,N3,-46.11636,Aetosauroides,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
860,N4,N4,-46.11636,Aetosauroides,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
861,N9,N9,-46.11636,Amanasaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
862,N10,N10,-46.11636,Amanasaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
863,N31,N31,-46.11636,Buriolestes,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
864,N32,N32,-46.11636,Buriolestes,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
865,N33,N33,-46.11636,Buriolestes,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
866,N34,N34,-46.11636,Buriolestes,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
867,N38,N38,-46.11636,Clevosaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
868,N39,N39,-46.11636,Clevosaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
869,N40,N40,-46.11636,Clevosaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
870,N41,N41,-46.11636,Clevosaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
871,N42,N42,-46.11636,Clevosaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
872,N43,N43,-46.11636,Clevosaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
873,N44,N44,-46.11636,Clevosaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
874,N45,N45,-46.11636,Clevosaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
875,N46,N46,-50.49719,Coloradisaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
876,N246,N246,-46.11636,Gnathovorax,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
877,N247,N247,-46.11636,Guaibasaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
878,N248,N248,-46.11636,Guaibasaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
879,N249,N249,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
880,N250,N250,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
881,N251,N251,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
882,N252,N252,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
883,N253,N253,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
884,N254,N254,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
885,N255,N255,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
886,N256,N256,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
887,N257,N257,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
888,N258,N258,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
889,N259,N259,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
890,N260,N260,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
891,N261,N261,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
892,N262,N262,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
893,N263,N263,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
894,N264,N264,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
895,N265,N265,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
896,N266,N266,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
897,N267,N267,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
898,N268,N268,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
899,N269,N269,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
900,N270,N270,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
901,N271,N271,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
