,id,Rotated Lat,Rotated Lon,genus,taxon_environment,age_max,age_min
1069,3342,6.0887,-50.239,Machaeroprosopus,terrestrial,208.5,201.4
1070,3341,6.0887,-50.239,Machaeroprosopus,terrestrial,208.5,201.4
1071,3340,6.0887,-50.239,Typothorax,terrestrial,208.5,201.4
1072,3339,6.0887,-50.239,Machaeroprosopus,terrestrial,208.5,201.4
1073,3338,6.0887,-50.239,Machaeroprosopus,terrestrial,208.5,201.4
1074,3337,6.0887,-50.239,Shuvosaurus,terrestrial,208.5,201.4
1075,3336,6.0887,-50.239,Typothorax,terrestrial,208.5,201.4
1076,3335,6.0887,-50.239,Machaeroprosopus,terrestrial,208.5,201.4
1077,3334,6.0887,-50.239,Machaeroprosopus,terrestrial,208.5,201.4
1078,3333,6.0887,-50.239,Postosuchus,terrestrial,208.5,201.4
1079,3332,6.0887,-50.239,Shuvosaurus,terrestrial,208.5,201.4
1080,3331,6.0887,-50.239,Typothorax,terrestrial,208.5,201.4
1081,3330,6.0887,-50.239,Machaeroprosopus,terrestrial,208.5,201.4
1082,3329,6.0887,-50.239,Machaeroprosopus,terrestrial,208.5,201.4
1083,3328,6.0887,-50.239,Postosuchus,terrestrial,208.5,201.4
1084,3327,6.0887,-50.239,Shuvosaurus,terrestrial,208.5,201.4
1085,3326,6.0887,-50.239,Typothorax,terrestrial,208.5,201.4
1086,3325,6.0887,-50.239,Machaeroprosopus,terrestrial,208.5,201.4
1087,3324,6.0887,-50.239,Machaeroprosopus,terrestrial,208.5,201.4
1088,3323,1.6254,-50.2406,Postosuchus,terrestrial,227.0,208.5
1089,3322,1.6254,-50.2406,Shuvosaurus,terrestrial,227.0,208.5
1090,3321,1.6254,-50.2406,Typothorax,terrestrial,227.0,208.5
1091,3319,1.6254,-50.2406,Machaeroprosopus,terrestrial,227.0,208.5
1092,3320,1.6254,-50.2406,Machaeroprosopus,terrestrial,227.0,208.5
1093,3318,1.6254,-50.2406,Machaeroprosopus,terrestrial,227.0,208.5
1094,3302,3.8366,-43.9682,Brachychirotherium,terrestrial,227.0,208.5
1095,3303,3.8366,-43.9682,Brachychirotherium,terrestrial,227.0,208.5
1096,3304,3.8366,-43.9682,Brachychirotherium,terrestrial,227.0,208.5
1097,3305,3.8366,-43.9682,Brachychirotherium,terrestrial,227.0,208.5
1098,3306,3.8366,-43.9682,Brachychirotherium,terrestrial,227.0,208.5
1099,3307,3.8366,-43.9682,Brachychirotherium,terrestrial,227.0,208.5
1100,3308,3.8366,-43.9682,Brachychirotherium,terrestrial,227.0,208.5
1101,3309,3.8366,-43.9682,Brachychirotherium,terrestrial,227.0,208.5
1102,3310,3.8366,-43.9682,Brachychirotherium,terrestrial,227.0,208.5
1103,3311,3.8366,-43.9682,Brachychirotherium,terrestrial,227.0,208.5
1104,3312,3.8366,-43.9682,Brachychirotherium,terrestrial,227.0,208.5
1105,3313,3.8366,-43.9682,Brachychirotherium,terrestrial,227.0,208.5
1106,3314,3.8366,-43.9682,Brachychirotherium,terrestrial,227.0,208.5
1107,3315,3.8366,-43.9682,Brachychirotherium,terrestrial,227.0,208.5
1108,3316,3.8366,-43.9682,Brachychirotherium,terrestrial,227.0,208.5
1109,3317,3.8366,-43.9682,Brachychirotherium,terrestrial,227.0,208.5
1110,3301,3.8366,-43.9682,Eosauropus,terrestrial,227.0,208.5
1111,3292,3.8366,-43.9682,Eubrontes,terrestrial,227.0,208.5
1112,3293,3.8366,-43.9682,Eubrontes,terrestrial,227.0,208.5
1113,3294,3.8366,-43.9682,Eubrontes,terrestrial,227.0,208.5
1114,3295,3.8366,-43.9682,Eubrontes,terrestrial,227.0,208.5
1115,3296,3.8366,-43.9682,Eubrontes,terrestrial,227.0,208.5
1116,3297,3.8366,-43.9682,Eubrontes,terrestrial,227.0,208.5
1117,3298,3.8366,-43.9682,Eubrontes,terrestrial,227.0,208.5
1118,3299,3.8366,-43.9682,Eubrontes,terrestrial,227.0,208.5
1119,3300,3.8366,-43.9682,Eubrontes,terrestrial,227.0,208.5
1120,3281,3.8366,-43.9682,Grallator,terrestrial,227.0,208.5
1121,3282,3.8366,-43.9682,Grallator,terrestrial,227.0,208.5
1122,3283,3.8366,-43.9682,Grallator,terrestrial,227.0,208.5
1123,3284,3.8366,-43.9682,Grallator,terrestrial,227.0,208.5
1124,3285,3.8366,-43.9682,Grallator,terrestrial,227.0,208.5
1125,3286,3.8366,-43.9682,Grallator,terrestrial,227.0,208.5
1126,3287,3.8366,-43.9682,Grallator,terrestrial,227.0,208.5
1127,3288,3.8366,-43.9682,Grallator,terrestrial,227.0,208.5
1128,3289,3.8366,-43.9682,Grallator,terrestrial,227.0,208.5
1129,3290,3.8366,-43.9682,Grallator,terrestrial,227.0,208.5
1130,3291,3.8366,-43.9682,Grallator,terrestrial,227.0,208.5
1131,3280,3.8366,-43.9682,Evazoum,terrestrial,227.0,208.5
1132,3279,13.1722,-20.6796,Brachychirotherium,terrestrial,208.5,201.4
1133,3278,13.1722,-20.6796,Grallator,terrestrial,208.5,201.4
1134,3277,6.739,-20.6269,Grallator,terrestrial,227.0,208.5
1135,3276,6.739,-20.6269,Batrachopus,terrestrial,227.0,208.5
1136,3275,6.739,-20.6269,Brachychirotherium,terrestrial,227.0,208.5
1137,3274,6.739,-20.6269,Grallator,terrestrial,227.0,208.5
1138,3273,6.739,-20.6269,Gwyneddichnium,terrestrial,227.0,208.5
1139,3272,6.739,-20.6269,Grallator,terrestrial,227.0,208.5
1140,3271,6.739,-20.6269,Grallator,terrestrial,227.0,208.5
1141,3270,6.739,-20.6269,Gwyneddichnium,terrestrial,227.0,208.5
1142,3269,6.739,-20.6269,Brachychirotherium,terrestrial,227.0,208.5
1143,3268,6.739,-20.6269,Grallator,terrestrial,227.0,208.5
1144,3267,13.1722,-20.6796,Batrachopus,terrestrial,208.5,201.4
1145,3266,13.1722,-20.6796,Grallator,terrestrial,208.5,201.4
1146,3265,3.5088,-41.0054,Grallator,terrestrial,227.0,208.5
1147,3264,3.5088,-41.0054,Brachychirotherium,terrestrial,227.0,208.5
1148,3263,48.2374,26.4723,Grallator,terrestrial,201.4,199.5
1149,3260,1.3531,-47.1801,Smilosuchus,terrestrial,227.0,208.5
1150,3261,1.3531,-47.1801,Smilosuchus,terrestrial,227.0,208.5
1151,3262,1.3531,-47.1801,Smilosuchus,terrestrial,227.0,208.5
1152,3259,1.3531,-47.1801,Calyptosuchus,terrestrial,227.0,208.5
1153,3258,1.3531,-47.1801,Rutiodon,terrestrial,227.0,208.5
1154,3257,1.3531,-47.1801,Paratypothorax,terrestrial,227.0,208.5
1155,3256,1.3531,-47.1801,Rutiodon,terrestrial,227.0,208.5
1156,3255,1.3531,-47.1801,Typothorax,terrestrial,227.0,208.5
1157,3254,1.3531,-47.1801,Paratypothorax,terrestrial,227.0,208.5
1158,3253,1.3531,-47.1801,Rutiodon,terrestrial,227.0,208.5
1159,3252,1.3531,-47.1801,Calyptosuchus,terrestrial,227.0,208.5
1160,3251,1.0193,-41.2353,Trilophosaurus,terrestrial,227.0,208.5
1161,3250,1.0193,-41.2353,Rutiodon,terrestrial,227.0,208.5
1162,3249,1.3572,-44.289,Machaeroprosopus,terrestrial,227.0,208.5
1163,3248,1.3572,-44.289,Redondasuchus,terrestrial,227.0,208.5
1164,3247,1.3572,-44.289,Proganochelys,terrestrial,227.0,208.5
1165,3246,-60.8508,-19.3342,Saurorictus,terrestrial,259.51,254.14
1166,3245,-2.9808,-38.7628,Protocaptorhinus,terrestrial,290.1,283.5
1167,3244,41.4573,34.6428,Gecatogomphius,terrestrial,276.5,266.9
1168,3241,-11.8414,5.1759,Moradisaurus,terrestrial,254.14,251.902
1169,3242,-11.8414,5.1759,Moradisaurus,terrestrial,254.14,251.902
1170,3243,-11.8414,5.1759,Moradisaurus,terrestrial,254.14,251.902
1171,3240,26.351,18.5943,Protorosaurus,terrestrial,259.51,254.14
1172,3239,26.351,18.5943,Parasaurus,terrestrial,259.51,254.14
1173,3238,-9.577,6.2542,Bunostegos,terrestrial,254.14,251.902
1174,3237,-47.7841,17.7482,Captorhinus,terrestrial,259.51,254.14
1175,3236,-0.73,-37.6741,Captorhinus,terrestrial,290.1,283.5
1176,3235,-2.9808,-38.7628,Protocaptorhinus,terrestrial,290.1,283.5
1177,3233,1.0593,-36.5887,Labidosaurikos,terrestrial,283.5,273.01
1178,3234,1.0593,-36.5887,Labidosaurikos,terrestrial,283.5,273.01
1179,3230,27.0113,118.5458,Odontochelys,terrestrial,233.4,227.0
1180,3231,27.0113,118.5458,Odontochelys,terrestrial,233.4,227.0
1181,3232,27.0113,118.5458,Odontochelys,terrestrial,233.4,227.0
1182,3229,27.0113,118.5458,Qianichthyosaurus,marine,233.4,227.0
1183,3228,27.0113,118.5458,Guizhouichthyosaurus,marine,233.4,227.0
1184,3227,27.0113,118.5458,Guanlingsaurus,marine,233.4,227.0
1185,3226,27.0113,118.5458,Sinocyamodus,marine,233.4,227.0
1186,3225,27.0113,118.5458,Psephochelys,marine,233.4,227.0
1187,3224,27.0113,118.5458,Anshunsaurus,marine,233.4,227.0
1188,3223,27.0113,118.5458,Xinpusaurus,marine,233.4,227.0
1189,3222,27.0113,118.5458,Xinpusaurus,marine,233.4,227.0
1190,3215,-1.3035,-22.1408,Protorothyris,terrestrial,298.9,293.52
1191,3216,-1.3035,-22.1408,Protorothyris,terrestrial,298.9,293.52
1192,3217,-1.3035,-22.1408,Protorothyris,terrestrial,298.9,293.52
1193,3218,-1.3035,-22.1408,Protorothyris,terrestrial,298.9,293.52
1194,3219,-1.3035,-22.1408,Protorothyris,terrestrial,298.9,293.52
1195,3220,-1.3035,-22.1408,Protorothyris,terrestrial,298.9,293.52
1196,3221,-1.3035,-22.1408,Protorothyris,terrestrial,298.9,293.52
1197,3207,15.5589,17.6663,Thuringothyris,terrestrial,290.1,283.5
1198,3208,15.5589,17.6663,Thuringothyris,terrestrial,290.1,283.5
1199,3209,15.5589,17.6663,Thuringothyris,terrestrial,290.1,283.5
1200,3210,15.5589,17.6663,Thuringothyris,terrestrial,290.1,283.5
1201,3211,15.5589,17.6663,Thuringothyris,terrestrial,290.1,283.5
1202,3212,15.5589,17.6663,Thuringothyris,terrestrial,290.1,283.5
1203,3213,15.5589,17.6663,Thuringothyris,terrestrial,290.1,283.5
1204,3214,15.5589,17.6663,Thuringothyris,terrestrial,290.1,283.5
1205,3206,15.5589,17.6663,Eudibamus,terrestrial,290.1,283.5
1206,3205,-9.577,6.2542,Moradisaurus,terrestrial,254.14,251.902
1207,3199,-0.73,-37.6741,Captorhinus,terrestrial,290.1,283.5
1208,3200,-0.73,-37.6741,Captorhinus,terrestrial,290.1,283.5
1209,3201,-0.73,-37.6741,Captorhinus,terrestrial,290.1,283.5
1210,3202,-0.73,-37.6741,Captorhinus,terrestrial,290.1,283.5
1211,3203,-0.73,-37.6741,Captorhinus,terrestrial,290.1,283.5
1212,3204,-0.73,-37.6741,Captorhinus,terrestrial,290.1,283.5
1213,3198,1.0593,-36.5887,Captorhinus,terrestrial,283.5,273.01
1214,3197,1.0593,-36.5887,Labidosaurus,terrestrial,283.5,273.01
1215,3195,1.0593,-36.5887,Captorhinus,terrestrial,283.5,273.01
1216,3196,1.0593,-36.5887,Captorhinus,terrestrial,283.5,273.01
1217,3194,39.6978,104.1239,Belebey,terrestrial,273.01,266.9
1218,3193,-1.1855,-37.6892,Captorhinus,terrestrial,283.5,273.01
1219,3192,31.618,-40.9603,Wapitisaurus,terrestrial,251.2,248.9
1220,3191,48.3133,44.0363,Kapes,terrestrial,251.2,247.2
1221,3190,49.8078,27.7337,Kapes,terrestrial,251.2,247.2
1222,3187,41.9725,35.9164,Bashkyroleter,terrestrial,266.9,264.28
1223,3188,41.9725,35.9164,Bashkyroleter,terrestrial,266.9,264.28
1224,3189,41.9725,35.9164,Bashkyroleter,terrestrial,266.9,264.28
1225,3186,51.5683,36.4314,Chalishevia,terrestrial,242.0,237.0
1226,3185,51.5683,36.4314,Energosuchus,terrestrial,242.0,237.0
1227,3184,45.4379,42.556,Rautiania,terrestrial,264.28,256.8
1228,3183,45.4379,42.556,Rautiania,terrestrial,264.28,256.8
1229,3182,27.6348,20.7124,Weigeltisaurus,terrestrial,259.51,254.14
1230,3181,25.6133,22.3383,Weigeltisaurus,terrestrial,259.51,254.14
1231,3180,25.6133,22.3383,Weigeltisaurus,terrestrial,259.51,254.14
1232,3179,27.6348,20.7124,Weigeltisaurus,terrestrial,259.51,254.14
1233,3178,-50.092,31.3299,Thadeosaurus,terrestrial,259.51,251.902
1234,3165,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1235,3166,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1236,3167,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1237,3168,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1238,3169,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1239,3170,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1240,3171,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1241,3172,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1242,3173,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1243,3174,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1244,3175,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1245,3176,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1246,3177,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1247,3164,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1248,3163,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1249,3162,-50.092,31.3299,Coelurosauravus,terrestrial,259.51,251.902
1250,3160,-50.092,31.3299,Coelurosauravus,terrestrial,259.51,251.902
1251,3161,-50.092,31.3299,Coelurosauravus,terrestrial,259.51,251.902
1252,3157,42.6534,40.3398,Belebey,terrestrial,266.9,264.28
1253,3158,42.6534,40.3398,Belebey,terrestrial,266.9,264.28
1254,3159,42.6534,40.3398,Belebey,terrestrial,266.9,264.28
1255,3150,44.3876,33.3665,Emeroleter,terrestrial,264.28,259.51
1256,3151,44.3876,33.3665,Emeroleter,terrestrial,264.28,259.51
1257,3152,44.3876,33.3665,Emeroleter,terrestrial,264.28,259.51
1258,3153,44.3876,33.3665,Emeroleter,terrestrial,264.28,259.51
1259,3154,44.3876,33.3665,Emeroleter,terrestrial,264.28,259.51
1260,3155,44.3876,33.3665,Emeroleter,terrestrial,264.28,259.51
1261,3156,44.3876,33.3665,Emeroleter,terrestrial,264.28,259.51
1262,3149,40.6921,38.7763,Belebey,terrestrial,266.9,264.28
1263,3147,27.6348,20.7124,Protorosaurus,terrestrial,259.51,254.14
1264,3148,27.6348,20.7124,Protorosaurus,terrestrial,259.51,254.14
1265,3146,27.6348,20.7124,Weigeltisaurus,terrestrial,259.51,254.14
1266,3145,0.2573,-40.5036,Captorhinus,terrestrial,283.5,273.01
1267,3144,0.2573,-40.5036,Labidosaurus,terrestrial,283.5,273.01
1268,3143,0.2573,-40.5036,Captorhinus,terrestrial,283.5,273.01
1269,3141,0.2573,-40.5036,Labidosaurikos,terrestrial,283.5,273.01
1270,3142,0.2573,-40.5036,Labidosaurikos,terrestrial,283.5,273.01
1271,3140,2.4612,-39.3231,Labidosaurikos,terrestrial,283.5,273.01
1272,3139,25.6133,22.3383,Weigeltisaurus,terrestrial,259.51,254.14
1273,3137,-54.016,134.4377,Kadimakara,terrestrial,251.902,251.2
1274,3138,-54.016,134.4377,Kadimakara,terrestrial,251.902,251.2
1275,3135,-54.016,134.4377,Kudnu,terrestrial,251.902,251.2
1276,3136,-54.016,134.4377,Kudnu,terrestrial,251.902,251.2
1277,3134,27.6348,20.7124,Parasaurus,terrestrial,259.51,254.14
1278,3133,25.6133,22.3383,Parasaurus,terrestrial,259.51,254.14
1279,3132,27.6348,20.7124,Parasaurus,terrestrial,259.51,254.14
1280,3131,2.4612,-39.3231,Captorhinikos,terrestrial,283.5,273.01
1281,3130,0.2573,-40.5036,Captorhinikos,terrestrial,283.5,273.01
1282,3125,-2.7466,-38.9219,Protorothyris,terrestrial,298.9,293.52
1283,3126,-2.7466,-38.9219,Protorothyris,terrestrial,298.9,293.52
1284,3127,-2.7466,-38.9219,Protorothyris,terrestrial,298.9,293.52
1285,3128,-2.7466,-38.9219,Protorothyris,terrestrial,298.9,293.52
1286,3129,-2.7466,-38.9219,Protorothyris,terrestrial,298.9,293.52
1287,3124,-2.7466,-38.9219,Romeria,terrestrial,298.9,293.52
1288,3119,-63.1595,-14.725,Pareiasuchus,terrestrial,259.51,254.14
1289,3120,-63.1595,-14.725,Pareiasuchus,terrestrial,259.51,254.14
1290,3121,-63.1595,-14.725,Pareiasuchus,terrestrial,259.51,254.14
1291,3122,-63.1595,-14.725,Pareiasuchus,terrestrial,259.51,254.14
1292,3123,-63.1595,-14.725,Pareiasuchus,terrestrial,259.51,254.14
1293,3118,27.7242,17.4803,Zanclodon,terrestrial,242.0,237.0
1294,3117,25.6133,22.3383,Parasaurus,terrestrial,259.51,254.14
1295,3116,25.6133,22.3383,Parasaurus,terrestrial,259.51,254.14
1296,3115,25.6133,22.3383,Protorosaurus,terrestrial,259.51,254.14
1297,3114,27.6348,20.7124,Coelurosauravus,terrestrial,259.51,254.14
1298,3113,22.9805,20.4578,Sclerosaurus,terrestrial,247.2,244.7
1299,3112,22.9805,20.4578,Sclerosaurus,terrestrial,247.2,244.7
1300,3111,16.0684,-37.4766,Corosaurus,marine,248.9,247.2
1301,3110,-62.6491,-13.244,Noteosuchus,terrestrial,251.902,251.2
1302,3098,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1303,3099,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1304,3100,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1305,3101,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1306,3102,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1307,3103,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1308,3104,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1309,3105,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1310,3106,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1311,3107,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1312,3108,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1313,3109,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1314,3094,-61.3754,-6.6214,Mesosuchus,terrestrial,247.2,242.0
1315,3095,-61.3754,-6.6214,Mesosuchus,terrestrial,247.2,242.0
1316,3096,-61.3754,-6.6214,Mesosuchus,terrestrial,247.2,242.0
1317,3097,-61.3754,-6.6214,Mesosuchus,terrestrial,247.2,242.0
1318,3093,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1319,3091,-62.6208,-11.8191,Sauropareion,terrestrial,251.902,247.2
1320,3092,-62.6208,-11.8191,Sauropareion,terrestrial,251.902,247.2
1321,3090,45.2164,33.3228,Phaanthosaurus,terrestrial,251.902,251.2
1322,3089,45.2164,33.3228,Phaanthosaurus,terrestrial,251.902,251.2
1323,3087,26.4626,20.9891,Anomoiodon,terrestrial,247.2,245.5
1324,3088,26.4626,20.9891,Anomoiodon,terrestrial,247.2,245.5
1325,3083,42.6876,20.3569,Nyctiphruretus,terrestrial,273.01,264.28
1326,3084,42.6876,20.3569,Nyctiphruretus,terrestrial,273.01,264.28
1327,3085,42.6876,20.3569,Nyctiphruretus,terrestrial,273.01,264.28
1328,3086,42.6876,20.3569,Nyctiphruretus,terrestrial,273.01,264.28
1329,3082,2.6894,-35.9903,Macroleter,terrestrial,273.01,264.28
1330,3081,-47.7841,17.7482,Pareiasuchus,terrestrial,259.51,254.14
1331,3080,43.0752,31.5453,Archosaurus,terrestrial,259.51,256.8
1332,3079,43.0752,31.5453,Obirkovia,terrestrial,259.51,256.8
1333,3078,43.0752,31.5453,Archosaurus,terrestrial,259.51,256.8
1334,3077,46.3931,34.7617,Archosaurus,terrestrial,259.51,256.8
1335,3076,45.4027,42.4526,Kinelia,terrestrial,259.51,256.8
1336,3073,20.9379,22.0121,Macrocnemus,terrestrial,247.2,237.0
1337,3074,20.9379,22.0121,Macrocnemus,terrestrial,247.2,237.0
1338,3075,20.9379,22.0121,Macrocnemus,terrestrial,247.2,237.0
1339,3071,20.9379,22.0121,Macrocnemus,terrestrial,247.2,242.0
1340,3072,20.9379,22.0121,Macrocnemus,terrestrial,247.2,242.0
1341,3070,20.9379,22.0121,Serpianosaurus,marine,243.8,242.0
1342,3069,20.9379,22.0121,Serpianosaurus,marine,243.8,242.0
1343,3067,20.9379,22.0121,Serpianosaurus,marine,243.8,242.0
1344,3068,20.9379,22.0121,Serpianosaurus,marine,243.8,242.0
1345,3063,20.9379,22.0121,Serpianosaurus,marine,243.8,242.0
1346,3064,20.9379,22.0121,Serpianosaurus,marine,243.8,242.0
1347,3065,20.9379,22.0121,Serpianosaurus,marine,243.8,242.0
1348,3066,20.9379,22.0121,Serpianosaurus,marine,243.8,242.0
1349,3061,22.3004,19.0343,Serpianosaurus,marine,242.0,239.7
1350,3062,22.3004,19.0343,Serpianosaurus,marine,242.0,239.7
1351,3058,22.3004,19.0343,Serpianosaurus,marine,242.0,239.7
1352,3059,22.3004,19.0343,Serpianosaurus,marine,242.0,239.7
1353,3060,22.3004,19.0343,Serpianosaurus,marine,242.0,239.7
1354,3053,22.3004,19.0343,Serpianosaurus,marine,242.0,239.7
1355,3054,22.3004,19.0343,Serpianosaurus,marine,242.0,239.7
1356,3055,22.3004,19.0343,Serpianosaurus,marine,242.0,239.7
1357,3056,22.3004,19.0343,Serpianosaurus,marine,242.0,239.7
1358,3057,22.3004,19.0343,Serpianosaurus,marine,242.0,239.7
1359,3052,20.9379,22.0121,Serpianosaurus,marine,247.2,242.0
1360,3047,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1361,3048,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1362,3049,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1363,3050,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1364,3051,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1365,3046,20.9379,22.0121,Macrocnemus,terrestrial,247.2,237.0
1366,3045,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1367,3044,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1368,3040,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1369,3041,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1370,3042,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1371,3043,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1372,3039,22.3004,19.0343,Macrocnemus,terrestrial,242.0,237.0
1373,3038,26.1672,12.925,Adelosaurus,terrestrial,259.51,254.14
1374,3037,40.8403,30.4002,Nyctiboetus,terrestrial,276.5,266.9
1375,3036,41.9725,35.9164,Rhipaeosaurus,terrestrial,266.9,264.28
1376,3035,-52.0012,-29.5316,Panphagia,terrestrial,237.0,227.0
1377,3032,1.0593,-36.5887,Captorhinikos,terrestrial,283.5,273.01
1378,3033,1.0593,-36.5887,Captorhinikos,terrestrial,283.5,273.01
1379,3034,1.0593,-36.5887,Captorhinikos,terrestrial,283.5,273.01
1380,3031,1.0593,-36.5887,Captorhinikos,terrestrial,283.5,273.01
1381,3030,32.0407,152.6085,Utatsusaurus,marine,251.2,247.2
1382,3029,-9999.0,-9999.0,Kenyasaurus,terrestrial,251.902,247.2
1383,3028,-76.7866,66.3205,Procolophon,terrestrial,251.902,247.2
1384,3025,-76.7866,66.3205,Procolophon,terrestrial,251.902,247.2
1385,3026,-76.7866,66.3205,Procolophon,terrestrial,251.902,247.2
1386,3027,-76.7866,66.3205,Procolophon,terrestrial,251.902,247.2
1387,3024,20.0114,-14.2092,Eubrontes,terrestrial,201.4,199.5
1388,3023,37.6253,13.0683,Raeticodactylus,terrestrial,213.2,201.4
1389,3022,39.5102,15.2333,Caviramus,marine,213.2,201.4
1390,3021,20.0114,-14.2092,Batrachopus,terrestrial,201.4,199.5
1391,3020,1.9826,-22.3794,Doswellia,terrestrial,237.0,227.0
1392,3017,12.5798,120.0412,Qianosuchus,terrestrial,244.7,243.8
1393,3018,12.5798,120.0412,Qianosuchus,terrestrial,244.7,243.8
1394,3019,12.5798,120.0412,Qianosuchus,terrestrial,244.7,243.8
1395,3016,61.3235,78.0895,Turfanosuchus,terrestrial,247.2,242.0
1396,3015,-1.4701,-41.4649,Trilophosaurus,terrestrial,227.0,208.5
1397,3014,-1.4701,-41.4649,Trilophosaurus,terrestrial,227.0,208.5
1398,3013,-1.4701,-41.4649,Trilophosaurus,terrestrial,227.0,208.5
1399,3012,-1.4701,-41.4649,Leptosuchus,terrestrial,227.0,208.5
1400,3011,-62.6208,-11.8191,Procolophon,terrestrial,251.902,247.2
1401,3010,1.0593,-36.5887,Labidosaurus,terrestrial,283.5,273.01
1402,3009,-62.6208,-11.8191,Paliguana,terrestrial,251.902,247.2
1403,3008,-76.7866,66.3205,Procolophon,terrestrial,251.902,247.2
1404,3006,-63.1595,-14.725,Youngina,terrestrial,259.51,251.902
1405,3007,-63.1595,-14.725,Youngina,terrestrial,259.51,251.902
1406,3005,1.3531,-47.1801,Trilophosaurus,terrestrial,227.0,208.5
1407,3004,1.3531,-47.1801,Machaeroprosopus,terrestrial,227.0,208.5
1408,3003,-60.8508,-19.3342,Youngina,terrestrial,259.51,251.902
1409,2998,-60.8508,-19.3342,Youngina,terrestrial,259.51,254.14
1410,2999,-60.8508,-19.3342,Youngina,terrestrial,259.51,254.14
1411,3000,-60.8508,-19.3342,Youngina,terrestrial,259.51,254.14
1412,3001,-60.8508,-19.3342,Youngina,terrestrial,259.51,254.14
1413,3002,-60.8508,-19.3342,Youngina,terrestrial,259.51,254.14
1414,2996,-61.1258,-18.7679,Eunotosaurus,terrestrial,264.28,259.51
1415,2997,-61.1258,-18.7679,Eunotosaurus,terrestrial,264.28,259.51
1416,2995,27.5923,22.1854,Kayentapus,terrestrial,201.4,199.5
1417,2994,27.5923,22.1854,Kayentapus,terrestrial,201.4,199.5
1418,2993,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1419,2992,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1420,2991,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1421,2990,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1422,2989,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1423,2988,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1424,2987,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1425,2986,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1426,2985,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1427,2984,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1428,2983,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1429,2982,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1430,2981,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1431,2980,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1432,2979,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1433,2978,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1434,2977,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1435,2976,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
