id,occurrence_no,occurrence_no_AF,Rotated latitude,genus,age_max,age_min,Epoch,range,cc,state,county,formation,zone,collection_name,collection_aka
7512,789659,789659,39.6978,Biseridens,273.01,266.9,Guadalupian,"(273.01, 266.9)",CN,Gansu,Gansu,Qingtoushan,,Dashankou locality,Qingtoushan
7513,789659,789659,39.6978,Biseridens,273.01,266.9,Guadalupian,"(273.01, 266.9)",CN,Gansu,Gansu,Qingtoushan,,Dashankou locality,Qingtoushan
7514,789658,789658,39.6978,Sinophoneus,273.01,266.9,Guadalupian,"(273.01, 266.9)",CN,Gansu,Gansu,Qingtoushan,,Dashankou locality,Qingtoushan
7515,789658,789658,39.6978,Sinophoneus,273.01,266.9,Guadalupian,"(273.01, 266.9)",CN,Gansu,Gansu,Qingtoushan,,Dashankou locality,Qingtoushan
7516,789658,789658,39.6978,Sinophoneus,273.01,266.9,Guadalupian,"(273.01, 266.9)",CN,Gansu,Gansu,Qingtoushan,,Dashankou locality,Qingtoushan
7517,789658,789658,39.6978,Sinophoneus,273.01,266.9,Guadalupian,"(273.01, 266.9)",CN,Gansu,Gansu,Qingtoushan,,Dashankou locality,Qingtoushan
7518,789657,789657,39.6978,Sinophoneus,273.01,266.9,Guadalupian,"(273.01, 266.9)",CN,Gansu,Gansu,Qingtoushan,,Dashankou locality,Qingtoushan
8015,1642297,1642297,38.44569,Jimusaria,259.51,251.902,Lopingian,"(259.51, 251.902)",CN,Inner Mongolia,Inner Mongolia,Naobaogou,,Tumed Right Banner,
8020,1589228,1589228,38.44569,Caodeyao,259.51,251.902,Lopingian,"(259.51, 251.902)",CN,Inner Mongolia,Inner Mongolia,Naobaogou,,"DQS 42, Caodeyao",
8021,1589227,1589227,36.878,Turfanodon,259.51,251.902,Lopingian,"(259.51, 251.902)",CN,Inner Mongolia,Inner Mongolia,Naobaogou,,"DQS 55, 1.5km S of Gongshanwan",
8022,1589226,1589226,36.878,Jiufengia,259.51,251.902,Lopingian,"(259.51, 251.902)",CN,Inner Mongolia,Inner Mongolia,Naobaogou,,"DQS 72, Wuliangshitai, Gongshanwan",
8024,1528467,1528467,34.76487,Taoheodon,259.51,251.902,Lopingian,"(259.51, 251.902)",CN,Shanxi,Shanxi,Sunjiagou,,Locality 18P5,Shouyan
8055,1385997,1385997,38.44569,Shiguaignathus,259.51,251.902,Lopingian,"(259.51, 251.902)",CN,Nei Mongol,Nei Mongol,Naobaogou,,"Locality DQS 28, Naobaogou",
8191,1326585,1326585,61.21097,Kunpania,259.51,251.902,Lopingian,"(259.51, 251.902)",CN,Xinjiang,Jimsar,Quanzijie,,Gongbangou,
8212,1320411,1320411,38.44569,Daqingshanodon,259.51,251.902,Lopingian,"(259.51, 251.902)",CN,Batou,Shiguai,Naobaogou,,"Naobaogou, Shiguai",
8298,1308640,1308640,42.75358,Turfanodon,259.51,251.902,Lopingian,"(259.51, 251.902)",CN,Gansu,Sunan,Sunan,,Lugou,Sunan
9028,1286771,1286771,32.58371,Hwanghocynodon,259.51,254.14,Lopingian,"(259.51, 254.14)",CN,Henan,Henan,Shangshihezi,,"Huakedaliang, Dayu township, Jiyuan City",Locality 63024
9231,1418595,1418595,59.52056,Lystrosaurus,254.14,251.902,Lopingian,"(254.14, 251.902)",CN,Xinjiang,Turfan,Guodikeng,,Taoshuyuanzi,Taoshuyuangou
9232,1418594,1418594,59.52056,Lystrosaurus,254.14,251.902,Lopingian,"(254.14, 251.902)",CN,Xinjiang,Turfan,Guodikeng,,Taoshuyuanzi,Taoshuyuangou
9235,1369337,1369337,61.09881,Dalongkoua,254.14,251.902,Lopingian,"(254.14, 251.902)",CN,Xinjiang,Xinjiang,Guodikeng,,"Dalongkou anticline, bed 40",
9236,1326588,1326588,58.99032,Diictodon,254.14,251.902,Lopingian,"(254.14, 251.902)",CN,Xinjiang,Xinjiang,Guodikeng,,Tienshan,Tian Shan
9237,1326587,1326587,59.52056,Jimusaria,254.14,251.902,Lopingian,"(254.14, 251.902)",CN,Xinjiang,Turfan,Guodikeng,,Taoshuyuanzi,Taoshuyuangou
9238,1326586,1326586,58.99032,Jimusaria,254.14,251.902,Lopingian,"(254.14, 251.902)",CN,Xinjiang,Ürümqi,Guodikeng,,"Northern foot of Tienshan, Ürümqi",
9240,1308630,1308630,61.09881,Turfanodon,254.14,251.902,Lopingian,"(254.14, 251.902)",CN,Xinjiang,Jimsar,Guodikeng,,Dongxiaolongkou,Jimsar
9241,1308610,1308610,59.52056,Turfanodon,254.14,251.902,Lopingian,"(254.14, 251.902)",CN,Xinjiang,Turpan,Guodikeng,,Taoshuyuan,
9256,1587695,1587695,59.64219,Lystrosaurus,251.902,246.7,Early Triassic,"(251.902, 246.7)",CN,Xinjiang,Xinjiang,Jiucaiyuan,,Taodongguo,South Taodongguo
9475,1418635,1418635,61.21759,Lystrosaurus,251.902,251.2,Early Triassic,"(251.902, 251.2)",CN,Xinjiang,Xinjiang,Jiucaiyuan,Lystrosaurus,"Shichanggou, Jimsar",
9498,1130060,1130060,59.64219,Lystrosaurus,251.902,251.2,Early Triassic,"(251.902, 251.2)",CN,Xinjiang,Turfan,Guodikeng,,"Taoshuyuangou, upper Goudikeng Fm",
9499,1130056,1130056,61.21759,Lystrosaurus,251.902,251.2,Early Triassic,"(251.902, 251.2)",CN,Xinjiang,Xinjiang,Guodikeng,,"Dalongkou anticline, lower part of Guodikeng Fm",
9500,1130046,1130046,61.21759,Lystrosaurus,251.902,251.2,Early Triassic,"(251.902, 251.2)",CN,Xinjiang,Xinjiang,Jiucaiyuan,,"Fuyuan, S. Santai, Talungkou",
9501,1130045,1130045,61.21759,Lystrosaurus,251.902,251.2,Early Triassic,"(251.902, 251.2)",CN,Xinjiang,Xinjiang,Jiucaiyuan,,"Fuyuan, S. Santai, Talungkou",
9502,1127602,1127602,59.10634,Urumchia,251.902,251.2,Early Triassic,"(251.902, 251.2)",CN,Xinjiang,Xinjiang,Jiucaiyuan,,"Yaomoshan, west bank Urumqi River",
9504,959272,959272,61.21759,Lystrosaurus,251.902,251.2,Early Triassic,"(251.902, 251.2)",CN,Xinjiang,Xinjiang,Jiucaiyuan,Lystrosaurus,"Tung-Hsaio-Lung-Kou, Jimusar",Jimsar
9514,1129555,1129555,40.04971,Hazhenia,249.9,242,Early Triassic,"(249.9, 242.0)",CN,Shaanxi,Fugu,Heshanggou,,Hazhen Commune,
9520,1129488,1129488,47.95446,Beishanodon,249.9,246.7,Early Triassic,"(249.9, 246.7)",CN,Gansu,Gansu,Hongyanjing,,"Beishan Hills, Quarry 3, Subei County",
9533,1300959,1300959,61.73232,Sungeodon,249.9,246.7,Early Triassic,"(249.9, 246.7)",CN,Xinjiang,Xinjiang,Jiucaiyuan,,Dalongkou near Jimusar,Sungeodon type locality
9536,1129930,1129930,62.82523,Parakannemeyeria,247.2,237,Middle Triassic,"(247.2, 237.0)",CN,Xinjiang,Xinjiang,Kelamayi,,"Santai, Jimusar",
9537,1129613,1129613,60.65037,Xiyukannemeyeria,247.2,237,Middle Triassic,"(247.2, 237.0)",CN,Xinjiang,Xinjiang,Kelamayi,,"Huangshanjie, Fukang",
9538,1129613,1129613,60.65037,Xiyukannemeyeria,247.2,237,Middle Triassic,"(247.2, 237.0)",CN,Xinjiang,Xinjiang,Kelamayi,,"Huangshanjie, Fukang",
9539,1129613,1129613,60.65037,Xiyukannemeyeria,247.2,237,Middle Triassic,"(247.2, 237.0)",CN,Xinjiang,Xinjiang,Kelamayi,,"Huangshanjie, Fukang",
9540,1129613,1129613,60.65037,Xiyukannemeyeria,247.2,237,Middle Triassic,"(247.2, 237.0)",CN,Xinjiang,Xinjiang,Kelamayi,,"Huangshanjie, Fukang",
9541,1129613,1129613,60.65037,Xiyukannemeyeria,247.2,237,Middle Triassic,"(247.2, 237.0)",CN,Xinjiang,Xinjiang,Kelamayi,,"Huangshanjie, Fukang",
9542,1129613,1129613,60.65037,Xiyukannemeyeria,247.2,237,Middle Triassic,"(247.2, 237.0)",CN,Xinjiang,Xinjiang,Kelamayi,,"Huangshanjie, Fukang",
9543,1129613,1129613,60.65037,Xiyukannemeyeria,247.2,237,Middle Triassic,"(247.2, 237.0)",CN,Xinjiang,Xinjiang,Kelamayi,,"Huangshanjie, Fukang",
9544,1129613,1129613,60.65037,Xiyukannemeyeria,247.2,237,Middle Triassic,"(247.2, 237.0)",CN,Xinjiang,Xinjiang,Kelamayi,,"Huangshanjie, Fukang",
9545,1129613,1129613,60.65037,Xiyukannemeyeria,247.2,237,Middle Triassic,"(247.2, 237.0)",CN,Xinjiang,Xinjiang,Kelamayi,,"Huangshanjie, Fukang",
9546,1129613,1129613,60.65037,Xiyukannemeyeria,247.2,237,Middle Triassic,"(247.2, 237.0)",CN,Xinjiang,Xinjiang,Kelamayi,,"Huangshanjie, Fukang",
9547,1308748,1308748,40.81749,Parakannemeyeria,246.7,237,Middle Triassic,"(246.7, 237.0)",CN,Shanxi,Linxian,Tongchuan,,Baidaoyu,
9548,1308747,1308747,40.81749,Sinokannemeyeria,246.7,237,Middle Triassic,"(246.7, 237.0)",CN,Shanxi,Linxian,Tongchuan,,Baidaoyu,
9613,1267002,1267002,40.81749,Nothogomphodon,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Liulin,Ermaying,,Sanjiao Town,Shapingze 
9625,1130082,1130082,40.81749,Sinokannemeyeria,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,,"Lu-Tze-Yü, 5531, Wuhsiang-Yüshe area","Louzeyu, Lotseyu"
9626,1130081,1130081,40.81749,Parakannemeyeria,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,,"Lu-Tze-Yü, 5531, Wuhsiang-Yüshe area","Louzeyu, Lotseyu"
9627,1129970,1129970,40.81749,Sinokannemeyeria,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,,"Shihpi, 5522, Wuhsiang-Yüshe area",Shibi
9628,1129967,1129967,40.81749,Shansiodon,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shaanxi,Shaanxi,Ermaying,Perovkan,"Hejiachuan, Shenmu",
9629,1129960,1129960,40.81749,Shansiodon,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,,"Shenghsi, Shihpi 5521, Wuhsiang-Yüshe area",
9630,1129958,1129958,40.81749,Shansiodon,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,,"Hsiaotukou, Yinjiao, 5673, Wuhsiang-Yüshe area","Hsiao-tu-kou, Yinchiao, Yushe, Xiaotugou"
9631,1129904,1129904,40.81749,Parakannemeyeria,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,,Xingxian,"Beigou, Watang"
9632,1129896,1129896,40.81749,Sinokannemeyeria,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,,"Shixi, Lishi","Shiguiao, Yinjiao"
9633,1129827,1129827,40.81749,Parakannemeyeria,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shaanxi,Shaanxi,Ermaying,,"Luojiatan, Shenmu",
9635,1129820,1129820,42.97892,Shaanbeikannemeyeria,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shaanxi,Fugu,Ermaying,,"Xilougou, Hazhen, Fugu",
9636,1129819,1129819,42.97892,Shaanbeikannemeyeria,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Nei Mongol,Nei Mongol,Ermaying,,"Buerdong, Jungar Qi (Zhuengeerqi)",Zhun ge er qi; Ordos Basin
9637,1129616,1129616,61.32352,Xiyukannemeyeria,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Xinjiang,Turfan,Kelamayi,,"Taoshuyuanzi, Turfan Basin",Taoshuyuangou
9638,1129543,1129543,42.97892,Ordosiodon,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Nei Mongol,Zhuengeerqi,Ermaying,,Zhuengeerqi,"Zhun ge er qi (Er-Ma-Ying Formation); Ordos Basin, Jungar Qi"
9639,1129496,1129496,42.97892,Ordosiodon,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Baode,Ermaying,,Lin-Chë-Yü,"Linzheyu; Pao-Tê, Paoteh, Baode, Linzhaiyu"
9640,1129494,1129494,38.59966,Traversodontoides,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Henan,Henan,Ermaying,,"Wangwu, Jiyuan",Wangwushan
9641,1127724,1127724,42.97892,Yikezhaogia,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Nei Mongol,Zhuengeerqi,Ermaying,,Zhuengeerqi,"Zhun ge er qi (Er-Ma-Ying Formation); Ordos Basin, Jungar Qi"
9696,902420,902420,40.81749,Sinokannemeyeria,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Shihpienkou, 5537, Wuhsiang-Yüshe area",Louzeyu
9697,902419,902419,40.81749,Shansiodon,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Shihpienkou, 5537, Wuhsiang-Yüshe area",Louzeyu
9698,902416,902416,42.97892,Parakannemeyeria,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Heiyukou, 60116, Shinghsien",
9699,902413,902413,42.97892,Parakannemeyeria,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hutaikou, 56160, Nwc E. D., Tachang","Dachang, Ningwu, Taichang, Hutaigou"
9700,902412,902412,42.97892,Parakannemeyeria,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hutaikou, 56160, Nwc E. D., Tachang","Dachang, Ningwu, Taichang, Hutaigou"
9701,902411,902411,42.97892,Parakannemeyeria,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hutaikou, 56160, Nwc E. D., Tachang","Dachang, Ningwu, Taichang, Hutaigou"
9702,902410,902410,40.81749,Shansiodon,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Yushe,Ermaying,Perovkan,"Ta-Yang-Po, 56175","Yushe, Yueshe, Yü-She, Dayangpo"
9703,902409,902409,40.81749,Sinokannemeyeria,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Yushe,Ermaying,Perovkan,"Ta-Yang-Po, 56175","Yushe, Yueshe, Yü-She, Dayangpo"
9704,902408,902408,40.81749,Parakannemeyeria,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Sanchiawa, 56172, Wuhsiang-Yüshe area",
9705,902406,902406,40.81749,Shansiodon,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Shihketung, 56159, Wuhsiang-Yüshe area",
9706,902405,902405,40.81749,Parakannemeyeria,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Tanankou, 56155, Wuhsiang-Yüshe area",
9707,902404,902404,40.81749,Sinokannemeyeria,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Tsaikou, 56153, Wuhsiang-Yüshe area",
9708,902403,902403,40.81749,Sinognathus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Peipanching Shihpi 5523, Wuhsiang-Yüshe area","Peipangting, Shituo Beipanding, Shibi"
9709,902402,902402,40.81749,Shansiodon,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Peipanching Shihpi 5523, Wuhsiang-Yüshe area","Peipangting, Shituo Beipanding, Shibi"
9710,902402,902402,40.81749,Shansiodon,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Peipanching Shihpi 5523, Wuhsiang-Yüshe area","Peipangting, Shituo Beipanding, Shibi"
9711,902066,902066,40.81749,Parakannemeyeria,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu
7188,1545881,1545881,14.5677,Cabarzia,298.9,293.52,Cisuralian,"(298.9, 293.52)",DE,Thuringia,Gotha District,Goldlauter,,Tabarz,Cabarz
7194,1339974,1339974,12.59509,Haptodus,298.9,293.52,Cisuralian,"(298.9, 293.52)",DE,Thuringia,Thuringia,Manebach,,Kammerberg near Manebach,
7199,789977,789977,16.09361,Haptodus,298.9,293.52,Cisuralian,"(298.9, 293.52)",DE,Saxony,Weißeritzkreis,Döhlen,,Konigin-Carola-Schacht,"Queen Carola Pit; Plauenscher Grund; Döhlen Basin, Königin-Carola-Schacht"
7200,789977,789977,16.09361,Haptodus,298.9,293.52,Cisuralian,"(298.9, 293.52)",DE,Saxony,Weißeritzkreis,Döhlen,,Konigin-Carola-Schacht,"Queen Carola Pit; Plauenscher Grund; Döhlen Basin, Königin-Carola-Schacht"
7201,789977,789977,16.09361,Haptodus,298.9,293.52,Cisuralian,"(298.9, 293.52)",DE,Saxony,Weißeritzkreis,Döhlen,,Konigin-Carola-Schacht,"Queen Carola Pit; Plauenscher Grund; Döhlen Basin, Königin-Carola-Schacht"
7202,789977,789977,16.09361,Haptodus,298.9,293.52,Cisuralian,"(298.9, 293.52)",DE,Saxony,Weißeritzkreis,Döhlen,,Konigin-Carola-Schacht,"Queen Carola Pit; Plauenscher Grund; Döhlen Basin, Königin-Carola-Schacht"
7203,789977,789977,16.09361,Haptodus,298.9,293.52,Cisuralian,"(298.9, 293.52)",DE,Saxony,Weißeritzkreis,Döhlen,,Konigin-Carola-Schacht,"Queen Carola Pit; Plauenscher Grund; Döhlen Basin, Königin-Carola-Schacht"
7204,789977,789977,16.09361,Haptodus,298.9,293.52,Cisuralian,"(298.9, 293.52)",DE,Saxony,Weißeritzkreis,Döhlen,,Konigin-Carola-Schacht,"Queen Carola Pit; Plauenscher Grund; Döhlen Basin, Königin-Carola-Schacht"
7215,1340454,1340454,16.6404,Edaphosaurus,293.52,290.1,Cisuralian,"(293.52, 290.1)",DE,Saxony,Weißeritzkreis,Niederhäslich-Schweinsdorf,,Niederhaslich,Niederhässlich; Niederhäslich; Nieder-Hässlich; Plauenscher Grund; Döhlen Basin
7219,789976,789976,16.6404,Haptodus,293.52,290.1,Cisuralian,"(293.52, 290.1)",DE,Saxony,Weißeritzkreis,Niederhäslich-Schweinsdorf,,Niederhaslich,Niederhässlich; Niederhäslich; Nieder-Hässlich; Plauenscher Grund; Döhlen Basin
7262,1499321,1499321,15.55887,Martensius,290.1,283.5,Cisuralian,"(290.1, 283.5)",DE,Thuringia,Gotha,Tambach,,Bromacker Quarry (upper level of Tambach sandstone),
7272,1016625,1016625,15.55887,Tambacarnifex,290.1,283.5,Cisuralian,"(290.1, 283.5)",DE,Thuringia,Gotha,Tambach,,Bromacker Quarry (upper level of Tambach sandstone),
7290,788511,788511,15.55887,Dimetrodon,290.1,283.5,Cisuralian,"(290.1, 283.5)",DE,Thuringia,Gotha,Tambach,,Bromacker Quarry (upper level of Tambach sandstone),
9202,786380,786380,26.35095,Procynosuchus,259.51,254.14,Lopingian,"(259.51, 254.14)",DE,Hesse,Waldeck-Frankenberg,Werra,,Korbach Fissure,"Fisseler quarry, Korbacher Spalte, Steinbruch Fisseler"
7207,1406787,1406787,15.09507,Ascendonanus,293.52,283.5,Cisuralian,"(293.52, 283.5)",DE,Saxony,,Leukersdorf,,Chemnitz petrified forest (Chemnitz-Hilbersdorf),
7208,1406787,1406787,15.09507,Ascendonanus,293.52,283.5,Cisuralian,"(293.52, 283.5)",DE,Saxony,,Leukersdorf,,Chemnitz petrified forest (Chemnitz-Hilbersdorf),
7209,1406787,1406787,15.09507,Ascendonanus,293.52,283.5,Cisuralian,"(293.52, 283.5)",DE,Saxony,,Leukersdorf,,Chemnitz petrified forest (Chemnitz-Hilbersdorf),
7210,1406787,1406787,15.09507,Ascendonanus,293.52,283.5,Cisuralian,"(293.52, 283.5)",DE,Saxony,,Leukersdorf,,Chemnitz petrified forest (Chemnitz-Hilbersdorf),
7211,1406787,1406787,15.09507,Ascendonanus,293.52,283.5,Cisuralian,"(293.52, 283.5)",DE,Saxony,,Leukersdorf,,Chemnitz petrified forest (Chemnitz-Hilbersdorf),
9985,896166,896166,27.72418,Nanogomphodon,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Schwäbisch Hall,Erfurt,,"Leitenäcker II, Michelbach an der Bilz",
9986,1627053,1627053,29.61478,Woznikella,237,227,Late Triassic,"(237.0, 227.0)",DE,Bayern,Mittelfranken,Stuttgart,,forest southeast of Markt Obernzenn,
10228,1546988,1546988,40.95422,Lepagia,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Westphalia,Westphalia,Exter,,Bonenburg bonebed,
10229,1487611,1487611,37.62532,Uniserium,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Baden-Württemberg,Tübingen,Exter,,Gaisbrunnen,
10230,1487610,1487610,37.62532,Thomasia,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Baden-Württemberg,Tübingen,Exter,,Gaisbrunnen,
10231,1487606,1487606,37.62532,Bolodon,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Baden-Württemberg,Tübingen,Exter,,Gaisbrunnen,
10232,1487605,1487605,37.62532,Mucrotherium,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Baden-Württemberg,Tübingen,Exter,,Gaisbrunnen,
10233,1433561,1433561,37.62532,Chalepotherium,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Baden-Württemberg,Baden-Württemberg,Exter,,Schlösslesmühle bone bed,Schlosslesmuhle
10244,1408753,1408753,37.62532,Tricuspes,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Baden-Württemberg,Tübingen,Exter,,"Olgahain bonebed, Bebenhausen",
10245,1408752,1408752,37.62532,Tricuspes,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Baden-Württemberg,Tübingen,Exter,,Gaisbrunnen,
10257,1104077,1104077,42.70672,Eoraetia,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Sachsen-Anhalt,Sachsen-Anhalt,Trossingen,,"Baerecke-Limpricht clay pit, Halberstadt (bed 16)",
10258,1099937,1099937,37.62532,Oligokyphus,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Baden-Württemberg,Tübingen,Exter,,"Olgahain bonebed, Bebenhausen",
10259,1099936,1099936,37.62532,Oligokyphus,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Baden-Württemberg,Tübingen,Exter,,"Olgahain bonebed, Bebenhausen",
10260,1099935,1099935,37.62532,Thomasia,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Baden-Württemberg,Tübingen,Exter,,"Olgahain bonebed, Bebenhausen",
10261,1063538,1063538,37.62532,Thomasia,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Baden-Württemberg,Tübingen,Exter,,"Olgahain bonebed, Bebenhausen",
10262,1063537,1063537,37.62532,Thomasia,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Baden-Württemberg,Tübingen,Exter,,"Olgahain bonebed, Bebenhausen",
10268,1000599,1000599,37.62532,Thomasia,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Baden-Württemberg,Baden-Württemberg,Exter,,Schlösslesmühle bone bed,Schlosslesmuhle
10309,463420,463420,42.70672,Thomasia,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Sachsen-Anhalt,Sachsen-Anhalt,Trossingen,,"Baerecke-Limpricht clay pit, Halberstadt (bed 18)","ETE Locality 1559, Plateosaurus bonebed"
7521,1627335,1627335,5.982186,Ennatosaurus,266.9,259.51,Guadalupian,"(266.9, 259.51)",ES,Catalonia,Lleida,Unidad Roja Superior,,Mirador de la Trava,
7228,1340065,1340065,8.535905,Ruthenosaurus,290.1,274.4,Cisuralian,"(290.1, 274.4)",FR,Aveyron,Aveyron,M1-M2,,Saint-Christophe-Vallon,1km east of Saint Christophe Vallon
7242,752569,752569,8.535905,Euromycter,290.1,274.4,Cisuralian,"(290.1, 274.4)",FR,Aveyron,Aveyron,M1-M2,,Saint-Christophe-Vallon,1km east of Saint Christophe Vallon
7269,1339976,1339976,10.6131,Callibrachion,290.1,283.5,Cisuralian,"(290.1, 283.5)",FR,Burgundy,Saône-et-Loire,Millery,,"Black Shales of Autun, near Margenne","Autun, Saone et Loire"
7293,754240,754240,10.6131,Haptodus,290.1,283.5,Cisuralian,"(290.1, 283.5)",FR,Bourgogne,Saône-et-Loire,,,Les Telots,"Les Télots, Autunois"
7522,1412935,1412935,11.28092,Lalieudorhynchus,266.9,259.51,Guadalupian,"(266.9, 259.51)",FR,Languedoc-Roussillon,Hérault,La Lieude,,"La Lieude, Lodève Basin",
10234,1418110,1418110,37.62532,Rosieria,208.5,201.4,Late Triassic,"(208.5, 201.4)",FR,Lorraine,Meuthe-et-Moselle,Grès à Avicula contorta,,Saint-Nicolas-de-Port,"Rossières-aux-Salines, Rosieres-aux-Salines"
10235,1418099,1418099,37.62532,Microscalenodon,208.5,201.4,Late Triassic,"(208.5, 201.4)",FR,Lorraine,Meuthe-et-Moselle,Grès à Avicula contorta,,Saint-Nicolas-de-Port,"Rossières-aux-Salines, Rosieres-aux-Salines"
10236,1418098,1418098,37.62532,Rosieria,208.5,201.4,Late Triassic,"(208.5, 201.4)",FR,Lorraine,Meuthe-et-Moselle,Grès à Avicula contorta,,Saint-Nicolas-de-Port,"Rossières-aux-Salines, Rosieres-aux-Salines"
10237,1418097,1418097,37.62532,Maubeugia,208.5,201.4,Late Triassic,"(208.5, 201.4)",FR,Lorraine,Meuthe-et-Moselle,Grès à Avicula contorta,,Saint-Nicolas-de-Port,"Rossières-aux-Salines, Rosieres-aux-Salines"
10238,1418096,1418096,37.62532,Lepagia,208.5,201.4,Late Triassic,"(208.5, 201.4)",FR,Lorraine,Meuthe-et-Moselle,Grès à Avicula contorta,,Saint-Nicolas-de-Port,"Rossières-aux-Salines, Rosieres-aux-Salines"
10239,1418095,1418095,37.62532,Gaumia,208.5,201.4,Late Triassic,"(208.5, 201.4)",FR,Lorraine,Meuthe-et-Moselle,Grès à Avicula contorta,,Saint-Nicolas-de-Port,"Rossières-aux-Salines, Rosieres-aux-Salines"
10240,1418094,1418094,37.62532,Hahnia,208.5,201.4,Late Triassic,"(208.5, 201.4)",FR,Lorraine,Meuthe-et-Moselle,Grès à Avicula contorta,,Saint-Nicolas-de-Port,"Rossières-aux-Salines, Rosieres-aux-Salines"
10241,1418093,1418093,37.62532,Tricuspes,208.5,201.4,Late Triassic,"(208.5, 201.4)",FR,Lorraine,Meuthe-et-Moselle,Grès à Avicula contorta,,Saint-Nicolas-de-Port,"Rossières-aux-Salines, Rosieres-aux-Salines"
10242,1418092,1418092,37.62532,Tricuspes,208.5,201.4,Late Triassic,"(208.5, 201.4)",FR,Lorraine,Meuthe-et-Moselle,Grès à Avicula contorta,,Saint-Nicolas-de-Port,"Rossières-aux-Salines, Rosieres-aux-Salines"
10243,1418091,1418091,37.62532,Pseudotriconodon,208.5,201.4,Late Triassic,"(208.5, 201.4)",FR,Lorraine,Meuthe-et-Moselle,Grès à Avicula contorta,,Saint-Nicolas-de-Port,"Rossières-aux-Salines, Rosieres-aux-Salines"
